"","event","tournament","gender","pts","division","win","judge_gender","round","year"
"42981","PF","silver",1,28,"V",1,1,"prelim",2016
"42991","PF","fiesta",1,28,"N",0,1,"prelim",2022
"43001","PF","silver",1,28,"JV",1,1,"prelim",2016
"43011","PF","novice",1,27,"N",0,1,"prelim",2018
"43021","PF","novice",1,28,"N",1,1,"prelim",2018
"43031","PF","novice",0,28,"N",0,1,"prelim",2017
"43041","PF","novice",0,29,"N",1,1,"prelim",2017
"43051","PF","novice",1,23,"N",1,1,"prelim",2018
"43061","PF","harrisburg",NA,NA,"N",1,1,"prelim",2019
"43071","PF","novice",1,24,"N",1,1,"prelim",2017
"43081","PF","novice",1,27,"N",0,1,"prelim",2017
"43091","PF","LINCOLN COUNTY QUARREL",1,28,NA,0,1,"prelim",2017
"43101","PF","novice",0,28,"N",1,1,"prelim",2017
"43111","PF","novice",1,26,"N",0,1,"prelim",2017
"43121","PF","novice",1,29,"N",0,1,"prelim",2017
"43131","PF","harrisburg",1,26,"N",0,1,"prelim",2019
"43141","PF","novice",0,25,"N",0,1,"prelim",2017
"43151","PF","novice",0,23,"N",1,1,"prelim",2021
"43161","PF","novice",0,29,"N",1,1,"prelim",2021
"43171","PF","novice",NA,NA,"N",1,1,"prelim",2018
"43181","PF","harrisburg",0,28,"N",0,1,"prelim",2020
"43191","PF","novice",0,27.5,"N",1,1,"prelim",2018
"43201","PF","mcgov",1,29,"N",1,1,"prelim",2019
"43211","PF","mcgov",1,29,"V",1,1,"prelim",2019
"43221","PF","mcgov",0,28,"V",0,1,"prelim",2019
"43241","PF","harrisburg",0,25,"V",0,0,"prelim",2017
"43311","PF","harrisburg",0,24,"V",0,0,"prelim",2017
"43321","PF","silver",1,30,"V",1,0,"prelim",2017
"43341","PF","harrisburg",1,30,"V",1,0,"prelim",2017
"43361","PF","sweet",1,28.4,"N",0,0,"prelim",2018
"43371","PF","sweet",NA,NA,"V",0,0,"prelim",2018
"43381","PF","harrisburg",1,29,"V",1,0,"prelim",2017
"43391","PF","sweet",NA,NA,"N",0,1,"prelim",2015
"43401","PF","sweet",NA,30,"N",1,1,"prelim",2015
"43411","PF","sweet",1,26,"N",0,1,"prelim",2015
"43421","PF","sweet",0,29,"N",0,1,"prelim",2015
"43431","PF","fiesta",0,26,"N",1,1,"prelim",2022
"43441","PF","mcgov",1,27,"N",0,1,"prelim",2021
"43451","PF","yankton",1,30,"V",1,1,"prelim",2022
"43471","PF","mcgov",0,29,"V",1,1,"prelim",2021
"43481","PF","harrisburg",1,NA,"V",0,1,"prelim",2022
"43491","PF","harrisburg",0,28,"JV",0,1,"prelim",2022
"43501","PF","mcgov",NA,26,"N",1,1,"prelim",2021
"43511","PF","harrisburg",1,26,"JV",0,1,"prelim",2022
"43521","PF","yankton",NA,27,"V",0,1,"prelim",2022
"43531","PF","harrisburg",0,27,"N",0,1,"prelim",2020
"43541","PF","sweet",1,28,"V",1,1,"prelim",2018
"43551","PF","sweet",1,27,"N",1,1,"prelim",2018
"43561","PF","harrisburg",0,26,"V",0,1,"prelim",2022
"43571","PF","mcgov",0,28,"N",0,1,"prelim",2018
"43611","PF","mcgov",1,26,"N",1,1,"prelim",2018
"43631","PF","mcgov",0,28,"N",1,1,"prelim",2018
"43641","PF","mcgov",1,24,"N",0,1,"prelim",2018
"43661","PF","harrisburg",0,27,"V",1,1,"prelim",2019
"43671","PF","harrisburg",1,26,"V",0,1,"prelim",2020
"43681","PF","mcgov",1,28,"V",1,1,"prelim",2019
"43691","PF","silver",0,28,"N",0,1,"prelim",2020
"43701","PF","harrisburg",1,27,"N",1,1,"prelim",2020
"43711","PF","novice",0,27,"N",1,1,"prelim",2018
"43721","PF","novice",1,28,"N",1,1,"prelim",2018
"43731","PF","yankton",NA,NA,"N",1,1,"prelim",2019
"43741","PF","cfc",0,28,"V",0,1,"prelim",2020
"43751","PF","yankton",1,27,"N",0,1,"prelim",2019
"43761","PF","yankton",NA,NA,"N",1,1,"prelim",2019
"43771","PF","mcgov",1,29,"V",1,1,"prelim",2019
"43781","PF","cfc",0,28.5,"V",1,1,"prelim",2020
"43791","PF","novice",0,26,"N",1,1,"prelim",2018
"43801","PF","silver",0,27,"N",0,1,"prelim",2020
"43811","PF","harrisburg",0,29,"N",1,1,"prelim",2020
"43821","PF","sweet",0,29.1,"N",1,1,"prelim",2019
"43831","PF","novice",1,25,"N",0,1,"prelim",2018
"43841","PF","mcgov",0,27,"N",0,1,"prelim",2019
"43851","PF","silver",0,27,"N",0,1,"prelim",2020
"43861","PF","harrisburg",NA,29,"N",1,1,"prelim",2020
"43871","PF","yankton",0,27,"V",0,1,"prelim",2020
"43881","PF","cfc",1,27,"N",0,1,"prelim",2020
"44081","PF","novice",1,29,"N",0,1,"prelim",2021
"44091","PF","novice",0,27,"N",0,1,"prelim",2021
"44101","PF","novice",0,28,"N",1,1,"prelim",2021
"44111","PF","novice",0,26,"N",0,1,"prelim",2021
"44121","PF","novice",1,28,"N",0,1,"prelim",2021
"44131","PF","novice",0,21,"N",0,1,"prelim",2020
"44141","PF","novice",0,28,"N",0,1,"prelim",2020
"44151","PF","novice",1,28,"N",0,1,"prelim",2021
"44161","PF","sweet",1,23.5,"N",0,0,"prelim",2015
"44171","PF","sweet",NA,NA,"N",1,0,"prelim",2015
"44181","PF","sweet",0,26,"N",1,0,"prelim",2015
"44191","PF","novice",1,29,"N",1,0,"prelim",2018
"44201","PF","sweet",0,24.5,"N",0,0,"prelim",2015
"44211","PF","cfc",0,30,"N",0,0,"prelim",2018
"44221","PF","bell",0,30,"V",1,1,"prelim",2018
"44231","PF","bell",0,27,"V",0,1,"prelim",2018
"44241","PF","bell",0,27,"JV",1,1,"prelim",2018
"44261","PF","bell",0,29,"N",1,1,"prelim",2018
"44281","PF","bell",1,28,"V",1,1,"prelim",2018
"44441","PF","mcgov",0,28,"V",1,1,"prelim",2019
"44451","PF","silver",0,30,"N",1,1,"prelim",2022
"44461","PF","yankton",1,NA,"V",1,1,"elim",2019
"44531","PF","yankton",1,27,"V",0,1,"prelim",2019
"44591","PF","yankton",NA,NA,"V",0,1,"prelim",2019
"44621","PF","warrior",1,30,"JV",0,1,"elim",2020
"44641","PF","silver",1,28,"N",0,1,"prelim",2022
"44661","PF","mcgov",0,26,"N",1,1,"prelim",2019
"44691","PF","yankton",0,30,"V",1,1,"prelim",2019
"44701","PF","silver",0,28,"N",1,1,"prelim",2022
"44711","PF","sweet",0,26.5,"N",1,1,"prelim",2019
"44801","PF","harrisburg",0,25,"N",0,0,"prelim",2017
"44811","PF","harrisburg",0,24,"N",0,0,"prelim",2017
"44821","PF","harrisburg",1,28,"N",1,0,"prelim",2017
"44831","PF","LINCOLN COUNTY QUARREL",0,28,NA,1,0,"prelim",2017
"44841","PF","cfc",1,28,"N",1,1,"prelim",2021
"44851","PF","cfc",0,28.5,"V",1,1,"prelim",2022
"44881","PF","cfc",1,28,"N",0,1,"prelim",2021
"44921","PF","cfc",0,28.5,"N",1,1,"prelim",2022
"44961","PF","harrisburg",0,NA,"N",0,1,"prelim",2017
"44971","PF","gec",1,NA,"N",1,1,"prelim",2021
"44981","PF","harrisburg",1,28,"N",0,1,"prelim",2017
"44991","PF","cfc",0,27,"V",0,1,"prelim",2018
"45001","PF","gec",1,NA,"V",0,1,"prelim",2021
"45011","PF","harrisburg",1,28,"V",0,1,"prelim",2017
"45021","PF","sweet",0,30,"V",1,1,"prelim",2015
"45031","PF","harrisburg",0,24,"V",0,1,"prelim",2017
"45041","PF","cfc",1,28,"V",1,1,"prelim",2018
"45051","PF","cfc",0,28,"V",1,1,"prelim",2018
"45061","PF","sweet",1,28,"V",0,1,"prelim",2016
"45071","PF","gec",1,NA,"JV",1,1,"prelim",2021
"45081","PF","gec",1,NA,"JV",1,1,"prelim",2021
"45091","PF","sweet",0,28,"V",1,1,"prelim",2016
"45101","PF","sweet",1,28,"V",0,1,"prelim",2016
"45111","PF","sweet",1,27,"V",1,1,"prelim",2015
"45121","PF","sweet",0,28,"V",0,1,"prelim",2015
"45131","PF","sweet",0,28,"V",1,1,"prelim",2016
"45141","PF","sweet",0,29,"V",1,0,"prelim",2019
"45151","PF","silver",0,29,"V",1,0,"prelim",2019
"45161","PF","mcgov",1,27.5,"N",0,0,"prelim",2019
"45171","PF","mcgov",1,27.5,"V",0,0,"prelim",2019
"45181","PF","cfc",0,27,"N",0,0,"prelim",2019
"45191","PF","silver",1,28,"JV",0,0,"prelim",2019
"45201","PF","yankton",0,29,"V",0,0,"prelim",2019
"45211","PF","yankton",0,28,"V",1,0,"prelim",2019
"45221","PF","mcgov",1,28.5,"N",1,0,"prelim",2019
"45231","PF","yankton",0,28,"V",1,0,"prelim",2019
"45241","PF","novice",0,27.5,"N",0,1,"prelim",2021
"45251","PF","novice",0,27.5,"N",0,1,"prelim",2021
"45261","PF","novice",0,NA,"N",0,1,"prelim",2021
"45271","PF","novice",0,26.2,"N",1,1,"prelim",2021
"45281","PF","novice",1,NA,"N",1,1,"prelim",2020
"45291","PF","novice",1,26,"N",1,1,"prelim",2021
"45311","PF","novice",NA,30,"N",0,1,"prelim",2020
"45321","PF","novice",0,29,"N",1,1,"prelim",2020
"45331","PF","novice",0,27,"N",0,1,"prelim",2021
"45341","PF","novice",0,29.5,"N",1,1,"prelim",2020
"45361","PF","sweet",0,26,"N",1,0,"prelim",2019
"45371","PF","yankton",0,28,"V",1,0,"prelim",2019
"45381","PF","yankton",0,28,"V",1,0,"prelim",2019
"45391","PF","mcgov",1,24,"N",0,0,"prelim",2018
"45401","PF","sweet",1,25,"N",1,0,"prelim",2018
"45411","PF","yankton",NA,28,"N",1,0,"prelim",2020
"45421","PF","sweet",NA,25,"V",0,0,"prelim",2018
"45431","PF","mcgov",1,27,"JV",1,0,"prelim",2018
"45441","PF","novice",1,28,"N",1,0,"prelim",2018
"45451","PF","cfc",1,28,"V",0,0,"prelim",2019
"45461","PF","mcgov",1,22,"N",0,0,"prelim",2018
"45471","PF","yankton",1,27,"N",0,0,"prelim",2020
"45481","PF","mcgov",1,27,"N",1,0,"prelim",2018
"45491","PF","mcgov",0,24,"N",0,0,"prelim",2018
"45501","PF","mcgov",1,28,"N",1,0,"prelim",2018
"45511","PF","mcgov",1,28,"JV",1,0,"prelim",2018
"45521","PF","mcgov",NA,25,"N",1,0,"prelim",2018
"45561","PF","cfc",0,28,"V",1,0,"prelim",2021
"45611","PF","cfc",0,25,"N",0,0,"prelim",2015
"45681","PF","cfc",1,27,"V",0,0,"prelim",2016
"45691","PF","cfc",1,26,"N",0,0,"prelim",2021
"45711","PF","sweet",1,30,"V",1,0,"prelim",2021
"45721","PF","gec",1,NA,"V",1,0,"prelim",2021
"45731","PF","novice",0,28,"N",1,0,"prelim",2017
"45751","PF","silver",0,30,"V",1,0,"prelim",2018
"45761","PF","sweet",1,28,"V",0,0,"prelim",2019
"45781","PF","silver",1,29,"V",1,0,"prelim",2018
"45801","PF","cfc",1,27,"V",1,0,"prelim",2016
"45821","PF","cfc",1,30,"V",1,0,"prelim",2016
"45831","PF","silver",0,30,"V",1,0,"prelim",2018
"45861","PF","yankton",0,27,"V",1,0,"prelim",2019
"45871","PF","yankton",0,26,"V",0,0,"prelim",2019
"45881","PF","sweet",1,22,"N",0,0,"prelim",2018
"45901","PF","silver",1,30,"N",1,0,"prelim",2020
"45921","PF","mcgov",1,30,"N",1,0,"prelim",2019
"45981","PF","silver",0,29,"V",1,0,"prelim",2018
"46001","PF","gec",0,NA,"JV",0,0,"prelim",2021
"46021","PF","yankton",0,26,"V",0,0,"prelim",2019
"46041","PF","mcgov",0,28,"N",1,0,"prelim",2019
"46061","PF","silver",1,27,"JV",0,0,"prelim",2018
"46081","PF","bell",1,26,"V",0,0,"prelim",2017
"46101","PF","cfc",1,25,"V",1,0,"prelim",2016
"46111","PF","yankton",1,29,"V",0,0,"prelim",2019
"46121","PF","bell",0,27,"V",0,0,"prelim",2017
"46131","PF","sweet",0,27,"N",1,0,"prelim",2018
"46151","PF","mcgov",1,30,"V",1,0,"prelim",2019
"46161","PF","cfc",0,27,"V",0,0,"prelim",2016
"46211","PF","sweet",1,28,"N",1,0,"prelim",2019
"46221","PF","bell",0,29,"V",0,0,"prelim",2017
"46271","PF","mcgov",0,27,"N",1,1,"prelim",2018
"46291","PF","mcgov",1,26,"N",0,1,"prelim",2018
"46301","PF","harrisburg",1,26,"V",0,1,"prelim",2019
"46311","PF","mcgov",0,24,"N",0,1,"prelim",2018
"46321","PF","mcgov",1,26,"JV",0,1,"prelim",2018
"46331","PF","yankton",1,28.5,"V",1,1,"prelim",2021
"46371","PF","cfc",0,28,"N",1,1,"prelim",2019
"46381","PF","cfc",1,27,"V",1,1,"prelim",2019
"46391","PF","cfc",0,30,"V",1,1,"prelim",2020
"46401","PF","cfc",1,29,"V",1,1,"prelim",2020
"46411","PF","cfc",0,27,"V",0,1,"prelim",2020
"46421","PF","cfc",0,23,"V",0,NA,"prelim",2017
"46431","PF","cfc",0,26,"N",1,NA,"prelim",2015
"46441","PF","cfc",0,26,"N",0,NA,"prelim",2016
"46451","PF","bell",1,27,"N",1,NA,"prelim",2015
"46461","PF","cfc",0,28,"N",1,NA,"prelim",2016
"46471","PF","bell",0,30,"N",1,NA,"prelim",2015
"46491","PF","silver",1,NA,"N",1,NA,"prelim",2016
"46501","PF","cfc",0,28,"N",1,NA,"prelim",2015
"46511","PF","sweet",1,27.1,"V",0,NA,"prelim",2016
"46521","PF","cfc",0,26,"N",1,NA,"prelim",2015
"46531","PF","cfc",0,20,"N",0,NA,"prelim",2015
"46541","PF","harrisburg",1,24,"N",1,NA,"prelim",2017
"46551","PF","silver",0,27,"N",1,NA,"prelim",2017
"46561","PF","sweet",0,26,"V",0,NA,"prelim",2016
"46571","PF","sweet",NA,27,"V",0,NA,"prelim",2016
"46581","PF","cfc",1,27,"V",0,NA,"prelim",2017
"46591","PF","cfc",0,29,"V",1,NA,"prelim",2016
"46601","PF","sweet",0,NA,"V",0,NA,"prelim",2016
"46611","PF","silver",0,27,"JV",0,NA,"prelim",2016
"46621","PF","sweet",0,26,"V",0,NA,"prelim",2016
"46631","PF","harrisburg",1,28,"V",1,NA,"prelim",2017
"46641","PF","silver",1,29,"JV",1,NA,"prelim",2016
"46651","PF","cfc",0,26,"V",0,NA,"prelim",2017
"46661","PF","cfc",0,21,"V",0,NA,"prelim",2017
"46671","PF","cfc",1,28,"V",1,NA,"prelim",2016
"46681","PF","cfc",1,26,"N",0,NA,"prelim",2016
"46691","PF","cfc",0,30,"V",1,NA,"prelim",2017
"46701","PF","silver",0,27,"JV",1,NA,"prelim",2017
"46721","PF","harrisburg",1,28,"V",1,NA,"prelim",2017
"46751","PF","jeff",1,28.5,"N",1,0,"prelim",2021
"46791","PF","jeff",NA,27.5,"V",0,0,"prelim",2021
"46811","PF","bell",0,24,"N",1,0,"prelim",2020
"46831","PF","jeff",0,29,"N",1,0,"prelim",2021
"46841","PF","mcgov",1,27.5,"N",0,0,"prelim",2021
"46911","PF","gec",1,29,"N",0,0,"prelim",2020
"46941","PF","bell",1,26,"N",0,0,"prelim",2020
"46951","PF","gec",1,30,"V",0,0,"prelim",2020
"46971","PF","bell",1,30,"N",1,0,"prelim",2020
"46991","PF","jeff",1,29,"V",1,0,"prelim",2021
"47001","PF","mcgov",NA,28.5,"V",0,0,"prelim",2021
"47021","PF","mcgov",0,28,"V",1,0,"prelim",2021
"47041","PF","novice",0,27,"N",0,1,"prelim",2019
"47051","PF","novice",1,28.5,"N",1,1,"prelim",2019
"47061","PF","LINCOLN COUNTY QUARREL",0,27,NA,1,1,"prelim",2017
"47071","PF","novice",1,NA,"N",0,1,"prelim",2018
"47081","PF","novice",1,28,"N",1,1,"prelim",2019
"47091","PF","novice",0,29,"N",1,1,"prelim",2018
"47101","PF","novice",NA,28,"N",1,1,"prelim",2019
"47111","PF","novice",0,27,"N",0,1,"prelim",2019
"47121","PF","novice",0,27,"N",0,1,"prelim",2019
"47131","PF","novice",0,27,"N",1,1,"prelim",2017
"47141","PF","novice",1,28,"N",0,1,"prelim",2017
"47151","PF","LINCOLN COUNTY QUARREL",0,27,NA,0,1,"prelim",2017
"47161","PF","novice",NA,27.5,"N",1,1,"prelim",2019
"47171","PF","novice",NA,NA,"N",1,1,"prelim",2019
"47181","PF","novice",0,27,"N",0,1,"prelim",2019
"47191","PF","novice",0,27,"N",0,1,"prelim",2019
"47201","PF","novice",0,28,"N",1,1,"prelim",2019
"47211","PF","novice",0,29,"N",1,1,"prelim",2017
"47221","PF","novice",0,26,"N",0,1,"prelim",2017
"47231","PF","cfc",0,29,"V",1,1,"prelim",2018
"47241","PF","cfc",1,29,"V",1,1,"prelim",2016
"47251","PF","cfc",1,25,"V",0,1,"prelim",2016
"47261","PF","cfc",0,28,"V",0,1,"prelim",2018
"47271","PF","cfc",1,27,"N",0,1,"prelim",2015
"47281","PF","cfc",0,28,"V",0,1,"prelim",2018
"47291","PF","cfc",1,29,"N",1,1,"prelim",2016
"47301","PF","cfc",1,28,"V",1,1,"prelim",2016
"47311","PF","cfc",1,27,"N",0,1,"prelim",2015
"47321","PF","bell",0,28,"V",0,1,"prelim",2017
"47331","PF","bell",1,30,"V",1,1,"prelim",2017
"47341","PF","cfc",0,28,"V",0,1,"prelim",2018
"47351","PF","mcgov",0,27,"JV",0,1,"prelim",2016
"47361","PF","sweet",1,27,"N",1,NA,"prelim",2019
"47371","PF","silver",1,27,"JV",0,NA,"prelim",2020
"47381","PF","harrisburg",1,28,"V",0,1,"prelim",2022
"47391","PF","cfc",1,26,"N",0,1,"prelim",2016
"47401","PF","harrisburg",1,28,"V",1,1,"prelim",2017
"47411","PF","harrisburg",0,29,"V",1,1,"prelim",2022
"47421","PF","silver",0,28,"N",1,1,"prelim",2021
"47431","PF","cfc",1,28,"N",1,1,"prelim",2016
"47441","PF","harrisburg",0,24,"V",0,1,"prelim",2017
"47451","PF","harrisburg",1,28,"N",1,1,"prelim",2017
"47461","PF","harrisburg",1,28,"JV",0,1,"prelim",2022
"47471","PF","harrisburg",0,30,"JV",1,1,"prelim",2022
"47481","PF","warrior",1,29,"V",1,0,"prelim",2020
"47491","PF","harrisburg",1,29,"N",1,0,"prelim",2020
"47501","PF","novice",1,28,"N",1,0,"prelim",2017
"47511","PF","harrisburg",NA,28,"N",1,0,"prelim",2020
"47521","PF","warrior",1,29,"JV",1,0,"prelim",2020
"47531","PF","novice",NA,NA,"N",1,0,"prelim",2017
"47541","PF","harrisburg",1,28,"N",0,0,"prelim",2020
"47551","PF","gec",1,29,"V",1,0,"prelim",2020
"47561","PF","novice",1,27,"N",0,0,"prelim",2017
"47571","PF","LINCOLN COUNTY QUARREL",0,28,NA,1,0,"prelim",2017
"47581","PF","LINCOLN COUNTY QUARREL",0,28,NA,0,0,"prelim",2017
"47591","PF","gec",1,29,"N",1,0,"prelim",2020
"47601","PF","bell",0,29,"V",1,1,"prelim",2017
"47611","PF","bell",0,30,"V",0,1,"prelim",2017
"47621","PF","bell",1,28,"N",1,1,"prelim",2017
"47631","PF","bell",1,28,"V",1,1,"prelim",2017
"47641","PF","novice",1,28,"N",1,1,"prelim",2018
"47651","PF","cfc",1,28,"N",1,0,"prelim",2016
"47661","PF","cfc",1,29,"V",0,0,"prelim",2016
"47671","PF","silver",NA,24,"N",0,1,"prelim",2016
"47681","PF","harrisburg",0,27,"V",0,1,"prelim",2017
"47691","PF","mcgov",1,30,"V",1,1,"prelim",2016
"47701","PF","cfc",0,29,"N",1,1,"prelim",2017
"47711","PF","cfc",0,28,"N",0,1,"prelim",2015
"47721","PF","bell",0,26,"V",0,1,"prelim",2017
"47731","PF","silver",0,26,"JV",0,1,"prelim",2016
"47741","PF","harrisburg",1,29,"V",1,1,"prelim",2017
"47751","PF","harrisburg",0,25,"V",0,1,"prelim",2017
"47761","PF","cfc",0,29,"V",0,1,"prelim",2016
"47771","PF","mcgov",1,29,"V",0,1,"prelim",2016
"47781","PF","bell",1,29,"V",0,1,"prelim",2017
"47791","PF","cfc",0,29,"V",0,1,"prelim",2018
"47801","PF","harrisburg",1,27,"V",0,1,"prelim",2017
"47811","PF","bell",0,28,"V",0,1,"prelim",2017
"47821","PF","cfc",1,30,"N",1,1,"prelim",2016
"47831","PF","bell",1,29,"V",1,1,"prelim",2015
"47841","PF","silver",0,25,"V",0,1,"prelim",2018
"47851","PF","silver",1,27,"V",0,1,"prelim",2018
"47861","PF","silver",1,29,"V",1,1,"prelim",2018
"47871","PF","bell",1,29,"N",1,1,"prelim",2015
"47881","PF","cfc",0,NA,"V",1,1,"prelim",2015
"47891","PF","cfc",1,29,"V",1,1,"prelim",2018
"47901","PF","harrisburg",0,28,"V",0,1,"prelim",2016
"47911","PF","bell",0,26,"N",1,1,"prelim",2015
"47921","PF","harrisburg",1,29,"V",1,1,"prelim",2016
"47931","PF","cfc",0,29,"V",1,1,"prelim",2016
"47941","PF","bell",0,30,"V",1,1,"prelim",2015
"47951","PF","cfc",1,28,"V",0,1,"prelim",2018
"47961","PF","cfc",NA,NA,"N",0,1,"prelim",2017
"47971","PF","bell",1,30,"V",1,1,"prelim",2017
"47981","PF","cfc",1,29,"N",1,1,"prelim",2015
"47991","PF","silver",0,26,"JV",0,1,"prelim",2018
"48001","PF","bell",0,29,"V",1,1,"prelim",2017
"48011","PF","cfc",0,29,"V",1,1,"prelim",2018
"48021","PF","mcgov",0,29,"V",1,1,"prelim",2016
"48031","PF","bell",0,28,"V",1,1,"prelim",2017
"48041","PF","silver",1,27,"JV",0,1,"prelim",2018
"48051","PF","cfc",1,29,"V",1,1,"prelim",2016
"48061","PF","gec",1,NA,"V",0,1,"prelim",2021
"48071","PF","gec",1,NA,"N",1,1,"prelim",2021
"48081","PF","yankton",0,26,"N",0,1,"prelim",2019
"48091","PF","gec",1,29,"V",0,1,"prelim",2020
"48101","PF","fiesta",1,29,"N",1,1,"prelim",2021
"48111","PF","novice",1,NA,"N",0,1,"prelim",2020
"48121","PF","gec",NA,NA,"V",0,1,"prelim",2021
"48131","PF","novice",1,27.6,"N",1,1,"prelim",2016
"48141","PF","silver",1,29,"N",1,1,"prelim",2022
"48151","PF","cfc",NA,30,"V",1,1,"prelim",2022
"48161","PF","fiesta",1,29.5,"N",1,1,"prelim",2021
"48171","PF","novice",0,28,"N",0,1,"prelim",2021
"48181","PF","novice",0,28,"N",1,1,"prelim",2021
"48191","PF","novice",1,30,"N",1,1,"prelim",2020
"48201","PF","fiesta",1,28,"N",1,1,"prelim",2021
"48221","PF","silver",0,27,"N",1,1,"prelim",2022
"48231","PF","fiesta",1,29.5,"N",1,1,"prelim",2021
"48241","PF","bell",0,29,"N",1,1,"prelim",2018
"48261","PF","silver",1,28,"JV",0,1,"prelim",2020
"48271","PF","bell",0,27,"N",0,1,"prelim",2018
"48281","PF","gec",1,NA,"V",1,1,"prelim",2021
"48291","PF","bell",1,29,"JV",0,1,"prelim",2018
"48301","PF","bell",0,29,"V",1,1,"prelim",2019
"48311","PF","gec",0,NA,"V",1,1,"prelim",2021
"48321","PF","gec",NA,NA,"V",1,1,"prelim",2021
"48331","PF","novice",0,29,"N",1,1,"prelim",2020
"48341","PF","bell",0,28,"N",1,1,"prelim",2020
"48351","PF","gec",0,NA,"V",1,1,"prelim",2021
"48371","PF","bell",1,28,"N",0,1,"prelim",2018
"48381","PF","yankton",1,24,"N",0,1,"prelim",2019
"48391","PF","bell",NA,28.5,"JV",1,1,"prelim",2020
"48401","PF","gec",1,NA,"V",1,1,"prelim",2021
"48411","PF","yankton",0,29,"V",1,1,"prelim",2019
"48421","PF","silver",0,27,"V",0,1,"prelim",2020
"48431","PF","novice",1,NA,"N",0,1,"prelim",2020
"48441","PF","silver",NA,NA,"V",0,1,"prelim",2022
"48451","PF","silver",NA,28,"N",1,1,"prelim",2020
"48461","PF","novice",0,27,"N",1,1,"prelim",2020
"48471","PF","novice",0,24,"N",0,1,"prelim",2016
"48481","PF","yankton",1,29.6,"V",1,1,"prelim",2021
"48491","PF","yankton",1,28.3,"JV",0,1,"prelim",2021
"48501","PF","yankton",0,27.5,"N",1,1,"prelim",2021
"48511","PF","sweet",1,28,"V",0,1,"prelim",2016
"48541","PF","sweet",0,26,"V",0,1,"prelim",2016
"48551","PF","sweet",0,27,"V",0,1,"prelim",2016
"48561","PF","sweet",0,28,"V",0,1,"prelim",2016
"48581","PF","novice",0,29.9,"N",1,0,"prelim",2019
"48771","PF","novice",0,28,"N",0,0,"prelim",2021
"48801","PF","novice",0,27,"N",0,0,"prelim",2020
"48881","PF","novice",1,28,"N",0,0,"prelim",2021
"48931","PF","novice",0,29,"N",1,0,"prelim",2020
"48951","PF","novice",0,21,"N",0,0,"prelim",2021
"48971","PF","UNOFFICIAL DAK 12 TOURNAMENT",0,25,NA,1,1,"prelim",2017
"48981","PF","UNOFFICIAL DAK 12 TOURNAMENT",1,20,NA,0,1,"prelim",2017
"48991","PF","UNOFFICIAL DAK 12 TOURNAMENT",0,25,NA,0,1,"prelim",2017
"49021","PF","mcgov",0,30,"V",1,0,"prelim",2016
"49121","PF","sweet",1,NA,"V",0,0,"prelim",2017
"49131","PF","sweet",1,25.5,"V",1,0,"prelim",2017
"49141","PF","sweet",0,27.2,"V",0,0,"prelim",2017
"49151","PF","sweet",0,25.2,"V",1,0,"prelim",2017
"49171","PF","novice",0,NA,"N",0,1,"prelim",2020
"49261","PF","novice",1,27,"N",0,1,"prelim",2020
"49271","PF","yankton",0,23,"N",0,1,"prelim",2021
"49471","PF","novice",1,28,"N",0,0,"prelim",2020
"49481","PF","novice",0,27,"N",0,0,"prelim",2020
"49491","PF","yankton",0,28,"N",1,0,"prelim",2021
"49501","PF","novice",0,28,"N",0,0,"prelim",2020
"49511","PF","novice",1,25,"N",1,0,"prelim",2019
"49521","PF","yankton",1,30,"N",0,0,"prelim",2021
"49531","PF","yankton",0,27,"N",0,0,"prelim",2021
"49541","PF","novice",NA,29,"N",1,0,"prelim",2019
"49551","PF","novice",1,26,"N",0,1,"prelim",2019
"49561","PF","novice",0,27,"N",1,1,"prelim",2018
"49571","PF","novice",1,26,"N",1,1,"prelim",2018
"49581","PF","novice",1,24,"N",0,1,"prelim",2018
"49591","PF","novice",0,27,"N",1,1,"prelim",2018
"49601","PF","novice",NA,30,"N",1,1,"prelim",2019
"49611","PF","novice",0,27,"N",1,1,"prelim",2019
"49621","PF","novice",1,30,"N",1,1,"prelim",2019
"49631","PF","novice",0,28,"N",0,1,"prelim",2019
"49641","PF","novice",1,25,"N",1,1,"prelim",2018
"49651","PF","novice",0,28,"N",1,1,"prelim",2019
"49661","PF","novice",1,25,"N",1,1,"prelim",2018
"49671","PF","silver",1,28,"JV",0,1,"prelim",2019
"49681","PF","bell",0,28,"V",1,1,"prelim",2017
"49691","PF","silver",1,30,"V",0,1,"prelim",2019
"49701","PF","bell",NA,30,"JV",1,1,"prelim",2015
"49711","PF","bell",1,28,"JV",1,1,"prelim",2017
"49721","PF","cfc",1,29,"N",1,1,"prelim",2016
"49731","PF","cfc",0,29,"N",1,1,"prelim",2016
"49741","PF","silver",0,29,"V",0,1,"prelim",2019
"49751","PF","bell",0,29,"JV",0,1,"prelim",2015
"49761","PF","bell",NA,28,"N",1,1,"prelim",2015
"49771","PF","UNOFFICIAL DAK 12 TOURNAMENT",0,28,NA,0,1,"prelim",2017
"49781","PF","UNOFFICIAL DAK 12 TOURNAMENT",1,28,NA,0,1,"prelim",2017
"49791","PF","novice",0,29,"N",0,NA,"prelim",2019
"49801","PF","novice",0,30,"N",1,NA,"prelim",2019
"49811","PF","novice",0,29,"N",0,NA,"prelim",2019
"49821","PF","novice",0,27,"N",1,0,"prelim",2020
